CloseTimeMs,Date,Open,High,Low,Close,Volume,TouchUpperQ,TouchLowerQ
1759867259999,2025-10-07 17:00:00,4477.55,4478.26,4474.18,4478.26,2355.12,,,,,0,0
1759867319999,2025-10-07 17:01:00,4478.25,4491.04,4477.54,4488.96,10106.486,,,,,0,0
1759867379999,2025-10-07 17:02:00,4488.95,4493.74,4486.9,4490.2,9653.234,,,,,0,0
1759867439999,2025-10-07 17:03:00,4490.2,4494.05,4490.19,4492.88,2992.891,,,,,0,0
1759867499999,2025-10-07 17:04:00,4491.47,4495.0,4491.46,4495.0,3232.81,,,,,0,0
1759867559999,2025-10-07 17:05:00,4494.6,4495.04,4491.46,4495.0,3906.728,,,,,0,0
1759867619999,2025-10-07 17:06:00,4496.52,4499.88,4495.3,4497.45,4476.289,,,,,0,0
1759867679999,2025-10-07 17:07:00,4497.45,4500.99,4495.23,4500.67,5949.335,,,,,0,0
1759867739999,2025-10-07 17:08:00,4500.98,4503.4,4498.94,4502.92,4523.076,,,,,0,0
1759867799999,2025-10-07 17:09:00,4502.9,4503.13,4500.0,4502.55,1988.512,,,,,0,0
1759867859999,2025-10-07 17:10:00,4502.7,4502.7,4499.43,4500.02,3603.375,,,,,0,0
1759867919999,2025-10-07 17:11:00,4500.01,4501.96,4499.65,4501.44,3740.344,,,,,0,0
1759867979999,2025-10-07 17:12:00,4501.44,4503.94,4500.34,4503.43,3061.537,,,,,0,0
1759868039999,2025-10-07 17:13:00,4503.43,4507.48,4503.43,4506.92,2623.099,,,,,0,0
1759868099999,2025-10-07 17:14:00,4506.7,4506.93,4500.62,4501.77,2181.255,,,,,0,0
1759868159999,2025-10-07 17:15:00,4501.76,4502.52,4498.75,4499.35,2404.072,,,,,0,0
1759868219999,2025-10-07 17:16:00,4498.77,4500.1,4498.76,4499.21,1399.223,,,,,0,0
1759868279999,2025-10-07 17:17:00,4499.2,4500.46,4498.21,4498.96,1524.448,,,,,0,0
1759868339999,2025-10-07 17:18:00,4498.97,4498.97,4498.27,4498.4,551.903,,,,,0,0
1759868399999,2025-10-07 17:19:00,4497.87,4500.0,4495.0,4499.99,1451.791,,,,,0,0
1759868459999,2025-10-07 17:20:00,4499.99,4504.32,4497.27,4504.32,1579.341,,,,,0,0
1759868519999,2025-10-07 17:21:00,4504.32,4505.61,4503.0,4505.0,1556.601,,,,,0,0
1759868579999,2025-10-07 17:22:00,4505.0,4505.53,4501.0,4501.0,3510.596,,,,,0,0
1759868639999,2025-10-07 17:23:00,4501.01,4501.49,4498.75,4500.35,1436.337,,,,,0,0
1759868699999,2025-10-07 17:24:00,4500.35,4501.35,4499.34,4501.35,663.548,,,,,0,0
1759868759999,2025-10-07 17:25:00,4501.35,4505.48,4501.34,4505.48,690.719,,,,,0,0
1759868819999,2025-10-07 17:26:00,4505.47,4506.65,4504.93,4505.9,1394.84,,,,,0,0
1759868879999,2025-10-07 17:27:00,4505.91,4508.5,4504.35,4508.01,1989.751,,,,,0,0
1759868939999,2025-10-07 17:28:00,4508.01,4511.83,4508.0,4510.51,4805.742,,,,,0,0
1759868999999,2025-10-07 17:29:00,4509.3,4510.93,4509.15,4510.17,1239.878,,,,,0,0
1759869059999,2025-10-07 17:30:00,4510.18,4510.18,4508.0,4510.17,1913.275,,,,,0,0
1759869119999,2025-10-07 17:31:00,4510.17,4511.76,4510.17,4511.76,1183.002,,,,,0,0
1759869179999,2025-10-07 17:32:00,4511.3,4511.3,4508.4,4508.4,1326.255,,,,,0,0
1759869239999,2025-10-07 17:33:00,4508.41,4510.95,4508.4,4510.3,2908.508,,,,,0,0
1759869299999,2025-10-07 17:34:00,4510.18,4511.2,4509.12,4511.19,1556.43,,,,,0,0
1759869359999,2025-10-07 17:35:00,4511.2,4512.34,4510.8,4511.51,1153.876,,,,,0,0
1759869419999,2025-10-07 17:36:00,4511.78,4513.43,4510.74,4513.16,1394.871,,,,,0,0
1759869479999,2025-10-07 17:37:00,4513.16,4514.54,4511.92,4514.07,1617.605,,,,,0,0
1759869539999,2025-10-07 17:38:00,4514.65,4514.66,4512.23,4512.23,1984.276,,,,,0,0
1759869599999,2025-10-07 17:39:00,4512.01,4514.0,4509.0,4509.01,2526.509,,,,,0,0
1759869659999,2025-10-07 17:40:00,4509.01,4509.75,4507.2,4508.59,1861.714,,,,,0,0
1759869719999,2025-10-07 17:41:00,4509.45,4509.55,4507.24,4508.77,786.65,,,,,0,0
1759869779999,2025-10-07 17:42:00,4508.77,4509.55,4508.58,4508.58,918.53,,,,,0,0
1759869839999,2025-10-07 17:43:00,4508.58,4509.95,4507.18,4509.95,1031.927,,,,,0,0
1759869899999,2025-10-07 17:44:00,4509.95,4509.95,4503.45,4503.46,1957.419,,,,,0,0
1759869959999,2025-10-07 17:45:00,4503.45,4507.86,4503.45,4507.86,1415.187,,,,,0,0
1759870019999,2025-10-07 17:46:00,4507.85,4508.42,4506.15,4507.38,799.977,,,,,0,0
1759870079999,2025-10-07 17:47:00,4507.37,4509.89,4507.0,4509.48,1873.278,,,,,0,0
1759870139999,2025-10-07 17:48:00,4509.0,4510.0,4508.45,4509.6,765.647,,,,,0,0
1759870199999,2025-10-07 17:49:00,4509.61,4512.67,4508.59,4512.66,1670.51,,,,,0,0
1759870259999,2025-10-07 17:50:00,4512.99,4512.99,4509.26,4510.28,1219.213,,,,,0,0
1759870319999,2025-10-07 17:51:00,4510.29,4512.77,4509.08,4512.77,633.106,,,,,0,0
1759870379999,2025-10-07 17:52:00,4512.77,4513.0,4511.27,4511.81,537.92,,,,,0,0
1759870439999,2025-10-07 17:53:00,4511.81,4511.81,4509.36,4510.13,749.65,,,,,0,0
1759870499999,2025-10-07 17:54:00,4510.91,4512.0,4510.39,4512.0,245.184,,,,,0,0
1759870559999,2025-10-07 17:55:00,4511.99,4512.4,4509.0,4509.01,1016.352,,,,,0,0
1759870619999,2025-10-07 17:56:00,4509.01,4511.38,4508.28,4511.38,359.414,,,,,0,0
1759870679999,2025-10-07 17:57:00,4511.38,4512.83,4511.37,4512.35,534.869,,,,,0,0
1759870739999,2025-10-07 17:58:00,4512.35,4512.86,4510.23,4510.23,660.391,,,,,0,0
1759870799999,2025-10-07 17:59:00,4510.24,4511.14,4504.47,4506.6,2527.407,,,,,0,0
1759870859999,2025-10-07 18:00:00,4507.37,4507.38,4500.07,4500.23,3179.281,,,,,0,0
1759870919999,2025-10-07 18:01:00,4500.22,4502.87,4498.0,4502.86,2633.059,,,,,0,0
1759870979999,2025-10-07 18:02:00,4502.87,4506.75,4501.92,4506.74,1205.647,,,,,0,0
1759871039999,2025-10-07 18:03:00,4507.0,4507.01,4503.11,4503.4,1088.91,,,,,0,0
1759871099999,2025-10-07 18:04:00,4503.4,4506.65,4502.4,4505.66,892.137,,,,,0,0
1759871159999,2025-10-07 18:05:00,4505.57,4506.99,4504.48,4506.98,495.629,,,,,0,0
1759871219999,2025-10-07 18:06:00,4506.98,4506.98,4504.0,4505.73,612.389,,,,,0,0
1759871279999,2025-10-07 18:07:00,4505.09,4506.0,4504.78,4505.99,801.855,,,,,0,0
1759871339999,2025-10-07 18:08:00,4505.99,4509.51,4505.36,4509.1,776.309,,,,,0,0
1759871399999,2025-10-07 18:09:00,4509.3,4511.13,4509.29,4511.13,895.949,,,,,0,0
1759871459999,2025-10-07 18:10:00,4511.12,4511.4,4510.24,4510.99,683.342,,,,,0,0
1759871519999,2025-10-07 18:11:00,4510.99,4511.0,4510.07,4510.07,991.466,,,,,0,0
1759871579999,2025-10-07 18:12:00,4510.08,4510.64,4509.3,4509.79,822.591,,,,,0,0
1759871639999,2025-10-07 18:13:00,4509.79,4511.0,4508.94,4510.0,717.365,,,,,0,0
1759871699999,2025-10-07 18:14:00,4509.8,4509.8,4504.47,4504.47,641.425,,,,,0,0
1759871759999,2025-10-07 18:15:00,4504.47,4508.47,4501.92,4507.81,1427.133,,,,,0,0
1759871819999,2025-10-07 18:16:00,4507.63,4508.35,4505.85,4508.35,657.432,,,,,0,0
1759871879999,2025-10-07 18:17:00,4508.38,4511.68,4507.46,4508.37,1128.876,,,,,0,0
1759871939999,2025-10-07 18:18:00,4508.37,4508.99,4507.16,4508.2,536.73,,,,,0,0
1759871999999,2025-10-07 18:19:00,4508.2,4508.2,4505.63,4507.8,413.436,,,,,0,0
1759872059999,2025-10-07 18:20:00,4508.52,4508.52,4504.01,4504.02,433.479,,,,,0,0
1759872119999,2025-10-07 18:21:00,4504.65,4507.76,4504.17,4507.14,905.242,,,,,0,0
1759872179999,2025-10-07 18:22:00,4507.14,4507.79,4506.01,4506.02,490.845,,,,,0,0
1759872239999,2025-10-07 18:23:00,4506.01,4506.4,4505.8,4506.09,410.128,,,,,0,0
1759872299999,2025-10-07 18:24:00,4506.09,4507.84,4505.0,4507.46,465.609,,,,,0,0
1759872359999,2025-10-07 18:25:00,4507.69,4509.01,4506.39,4506.99,952.752,,,,,0,0
1759872419999,2025-10-07 18:26:00,4506.99,4509.47,4506.99,4509.46,765.725,,,,,0,0
1759872479999,2025-10-07 18:27:00,4509.47,4510.0,4508.47,4510.0,867.325,,,,,0,0
1759872539999,2025-10-07 18:28:00,4510.0,4512.23,4509.99,4511.86,1915.169,,,,,0,0
1759872599999,2025-10-07 18:29:00,4511.86,4511.86,4510.1,4510.36,708.12,4558.584147,4604.208294,4467.335853,4421.711706,0,0
1759872659999,2025-10-07 18:30:00,4510.37,4510.69,4508.39,4508.94,1104.883,,,,,0,0
1759872719999,2025-10-07 18:31:00,4508.71,4508.71,4505.31,4506.02,355.683,,,,,0,0
1759872779999,2025-10-07 18:32:00,4506.01,4508.76,4504.21,4504.21,906.512,,,,,0,0
1759872839999,2025-10-07 18:33:00,4504.21,4505.11,4504.21,4504.84,407.898,,,,,0,0
1759872899999,2025-10-07 18:34:00,4504.83,4508.61,4504.21,4507.71,401.566,,,,,0,0
1759872959999,2025-10-07 18:35:00,4507.71,4507.71,4505.5,4505.5,380.923,,,,,0,0
1759873019999,2025-10-07 18:36:00,4505.5,4505.51,4503.92,4503.92,499.568,,,,,0,0
1759873079999,2025-10-07 18:37:00,4503.92,4503.93,4500.0,4501.1,2838.996,,,,,0,0
1759873139999,2025-10-07 18:38:00,4501.11,4503.45,4501.11,4501.85,507.736,,,,,0,0
1759873199999,2025-10-07 18:39:00,4501.85,4501.86,4501.48,4501.86,544.786,,,,,0,0
1759873259999,2025-10-07 18:40:00,4501.86,4502.31,4497.2,4497.6,2143.62,,,,,0,0
1759873319999,2025-10-07 18:41:00,4497.59,4497.6,4491.03,4492.0,3784.847,,,,,0,0
1759873379999,2025-10-07 18:42:00,4491.87,4492.07,4489.07,4489.08,2564.19,,,,,0,0
1759873439999,2025-10-07 18:43:00,4489.07,4492.15,4486.98,4489.61,3956.636,,,,,0,0
1759873499999,2025-10-07 18:44:00,4489.62,4497.21,4489.23,4497.04,2022.74,,,,,0,0
1759873559999,2025-10-07 18:45:00,4497.26,4497.26,4492.76,4493.83,1260.201,,,,,0,0
1759873619999,2025-10-07 18:46:00,4493.82,4495.11,4492.68,4494.58,1871.909,,,,,0,0
1759873679999,2025-10-07 18:47:00,4494.58,4494.59,4489.61,4492.09,769.444,,,,,0,0
1759873739999,2025-10-07 18:48:00,4492.08,4492.1,4484.54,4484.79,2277.641,,,,,0,0
1759873799999,2025-10-07 18:49:00,4484.8,4488.54,4482.47,4488.54,1755.755,,,,,0,0
1759873859999,2025-10-07 18:50:00,4488.54,4488.67,4486.81,4486.82,487.822,,,,,0,0
1759873919999,2025-10-07 18:51:00,4486.82,4486.82,4483.0,4485.91,1342.065,,,,,0,0
1759873979999,2025-10-07 18:52:00,4485.92,4486.24,4482.0,4482.01,883.166,,,,,0,0
1759874039999,2025-10-07 18:53:00,4482.0,4482.31,4477.72,4480.63,4136.522,,,,,0,0
1759874099999,2025-10-07 18:54:00,4480.63,4484.85,4480.63,4484.39,1058.708,,,,,0,0
1759874159999,2025-10-07 18:55:00,4484.38,4484.39,4483.47,4484.16,786.009,,,,,0,0
1759874219999,2025-10-07 18:56:00,4484.16,4487.7,4484.15,4487.17,932.038,,,,,0,0
1759874279999,2025-10-07 18:57:00,4487.18,4487.52,4486.0,4486.01,485.427,,,,,0,0
1759874339999,2025-10-07 18:58:00,4486.0,4490.94,4485.93,4490.51,1878.24,,,,,0,0
1759874399999,2025-10-07 18:59:00,4490.52,4492.0,4488.1,4491.26,979.726,4558.884921,4604.809841,4467.035079,4421.110159,0,0
1759874459999,2025-10-07 19:00:00,4491.26,4492.86,4488.43,4489.54,1310.891,,,,,0,0
1759874519999,2025-10-07 19:01:00,4489.55,4489.55,4484.92,4489.39,1662.868,,,,,0,0
1759874579999,2025-10-07 19:02:00,4489.77,4492.8,4488.77,4492.53,1555.171,,,,,0,0
1759874639999,2025-10-07 19:03:00,4492.53,4493.32,4489.01,4489.54,777.055,,,,,0,0
1759874699999,2025-10-07 19:04:00,4489.46,4491.0,4487.59,4489.02,822.545,,,,,0,0
1759874759999,2025-10-07 19:05:00,4489.73,4492.45,4489.47,4492.45,1010.248,,,,,0,0
1759874819999,2025-10-07 19:06:00,4492.45,4492.45,4488.35,4489.88,690.357,,,,,0,0
1759874879999,2025-10-07 19:07:00,4489.89,4490.42,4487.66,4488.94,533.085,,,,,0,0
1759874939999,2025-10-07 19:08:00,4488.95,4489.13,4485.45,4485.53,1044.153,,,,,0,0
1759874999999,2025-10-07 19:09:00,4485.54,4485.54,4482.27,4482.67,1090.976,,,,,0,0
1759875059999,2025-10-07 19:10:00,4482.56,4486.6,4480.5,4486.14,1193.102,,,,,0,0
1759875119999,2025-10-07 19:11:00,4486.13,4488.1,4486.13,4487.83,736.173,,,,,0,0
1759875179999,2025-10-07 19:12:00,4487.83,4493.63,4487.83,4493.63,958.104,,,,,0,0
1759875239999,2025-10-07 19:13:00,4493.63,4496.57,4493.0,4494.19,1809.271,,,,,0,0
1759875299999,2025-10-07 19:14:00,4494.01,4496.37,4493.45,4493.46,737.203,,,,,0,0
1759875359999,2025-10-07 19:15:00,4493.45,4496.54,4492.51,4496.11,1112.151,,,,,0,0
1759875419999,2025-10-07 19:16:00,4496.11,4496.82,4495.0,4496.38,630.694,,,,,0,0
1759875479999,2025-10-07 19:17:00,4496.38,4498.77,4496.38,4498.06,1100.363,,,,,0,0
1759875539999,2025-10-07 19:18:00,4498.06,4503.88,4497.66,4503.17,3581.355,,,,,0,0
1759875599999,2025-10-07 19:19:00,4503.18,4504.18,4501.44,4501.45,973.526,,,,,0,0
1759875659999,2025-10-07 19:20:00,4501.44,4502.34,4499.59,4499.59,1290.584,,,,,0,0
1759875719999,2025-10-07 19:21:00,4499.16,4500.53,4498.16,4499.79,662.913,,,,,0,0
1759875779999,2025-10-07 19:22:00,4499.76,4502.57,4499.02,4499.28,494.628,,,,,0,0
1759875839999,2025-10-07 19:23:00,4499.83,4500.01,4498.46,4498.94,440.737,,,,,0,0
1759875899999,2025-10-07 19:24:00,4498.43,4498.9,4494.8,4494.8,1770.691,,,,,0,0
1759875959999,2025-10-07 19:25:00,4493.55,4498.85,4493.06,4498.85,1356.591,,,,,0,0
1759876019999,2025-10-07 19:26:00,4498.86,4499.77,4496.84,4497.66,813.18,,,,,0,0
1759876079999,2025-10-07 19:27:00,4497.13,4498.54,4495.19,4496.36,1327.778,,,,,0,0
1759876139999,2025-10-07 19:28:00,4496.36,4498.29,4495.84,4498.06,441.899,,,,,0,0
1759876199999,2025-10-07 19:29:00,4498.06,4498.06,4496.6,4497.14,339.864,,,,,0,0
1759876259999,2025-10-07 19:30:00,4497.14,4500.0,4497.14,4498.71,586.293,,,,,0,0
1759876319999,2025-10-07 19:31:00,4498.48,4501.99,4498.2,4501.74,1156.995,,,,,0,0
1759876379999,2025-10-07 19:32:00,4501.74,4502.86,4501.46,4502.85,510.74,,,,,0,0
1759876439999,2025-10-07 19:33:00,4502.85,4503.05,4501.36,4501.36,720.758,,,,,0,0
1759876499999,2025-10-07 19:34:00,4500.68,4503.0,4500.0,4501.59,767.589,,,,,0,0
1759876559999,2025-10-07 19:35:00,4501.59,4501.59,4499.47,4500.44,659.82,,,,,0,0
1759876619999,2025-10-07 19:36:00,4500.44,4500.44,4496.61,4496.86,575.782,,,,,0,0
1759876679999,2025-10-07 19:37:00,4496.87,4496.87,4494.14,4494.15,911.117,,,,,0,0
1759876739999,2025-10-07 19:38:00,4494.15,4495.4,4494.0,4494.84,282.905,,,,,0,0
1759876799999,2025-10-07 19:39:00,4495.04,4495.05,4491.06,4491.43,665.053,,,,,0,0
1759876859999,2025-10-07 19:40:00,4491.44,4492.88,4490.84,4491.44,731.464,,,,,0,0
1759876919999,2025-10-07 19:41:00,4491.4,4491.72,4489.46,4490.98,1161.87,,,,,0,0
1759876979999,2025-10-07 19:42:00,4490.99,4495.52,4490.98,4495.52,901.498,,,,,0,0
1759877039999,2025-10-07 19:43:00,4495.53,4496.66,4494.46,4495.31,785.577,,,,,0,0
1759877099999,2025-10-07 19:44:00,4495.1,4495.1,4493.16,4493.66,767.976,,,,,0,0
1759877159999,2025-10-07 19:45:00,4493.66,4497.97,4493.44,4497.39,874.038,,,,,0,0
1759877219999,2025-10-07 19:46:00,4497.15,4498.0,4496.84,4497.99,304.741,,,,,0,0
1759877279999,2025-10-07 19:47:00,4498.0,4498.21,4496.59,4497.02,262.231,,,,,0,0
1759877339999,2025-10-07 19:48:00,4497.01,4497.19,4494.9,4496.26,611.107,,,,,0,0
1759877399999,2025-10-07 19:49:00,4496.0,4498.47,4496.0,4497.8,308.936,,,,,0,0
1759877459999,2025-10-07 19:50:00,4497.36,4498.13,4496.69,4498.06,479.522,,,,,0,0
1759877519999,2025-10-07 19:51:00,4498.13,4498.82,4497.53,4498.69,366.329,,,,,0,0
1759877579999,2025-10-07 19:52:00,4498.68,4498.69,4497.54,4497.55,260.108,,,,,0,0
1759877639999,2025-10-07 19:53:00,4497.54,4497.55,4493.45,4493.69,520.711,,,,,0,0
1759877699999,2025-10-07 19:54:00,4493.69,4493.7,4491.73,4493.32,893.83,,,,,0,0
1759877759999,2025-10-07 19:55:00,4492.77,4496.57,4492.16,4495.58,342.435,,,,,0,0
1759877819999,2025-10-07 19:56:00,4495.82,4497.61,4495.82,4496.83,420.172,,,,,0,0
1759877879999,2025-10-07 19:57:00,4496.82,4496.83,4495.0,4495.0,470.838,,,,,0,0
1759877939999,2025-10-07 19:58:00,4494.11,4495.2,4493.67,4495.19,180.06,,,,,0,0
1759877999999,2025-10-07 19:59:00,4495.2,4496.17,4494.89,4495.66,222.651,,,,,0,0
1759878059999,2025-10-07 20:00:00,4495.67,4497.03,4493.41,4493.43,748.154,,,,,0,0
1759878119999,2025-10-07 20:01:00,4491.2,4491.76,4489.86,4491.0,915.516,,,,,0,0
1759878179999,2025-10-07 20:02:00,4491.11,4492.97,4486.0,4486.44,1445.199,,,,,0,0
1759878239999,2025-10-07 20:03:00,4486.45,4488.17,4486.44,4487.26,849.214,,,,,0,0
1759878299999,2025-10-07 20:04:00,4486.63,4489.66,4485.0,4487.34,1626.906,,,,,0,0
1759878359999,2025-10-07 20:05:00,4487.35,4494.23,4487.34,4491.36,3345.943,,,,,0,0
1759878419999,2025-10-07 20:06:00,4491.37,4492.32,4487.4,4487.54,467.865,,,,,0,0
1759878479999,2025-10-07 20:07:00,4487.53,4488.71,4486.52,4487.41,897.752,,,,,0,0
1759878539999,2025-10-07 20:08:00,4487.41,4488.0,4486.62,4486.87,513.722,,,,,0,0
1759878599999,2025-10-07 20:09:00,4486.87,4486.87,4485.26,4485.26,361.528,,,,,0,0
1759878659999,2025-10-07 20:10:00,4485.26,4485.26,4480.63,4480.69,1828.597,,,,,0,0
1759878719999,2025-10-07 20:11:00,4480.7,4484.58,4480.29,4482.68,1362.029,,,,,0,0
1759878779999,2025-10-07 20:12:00,4482.68,4483.0,4481.5,4481.5,1082.206,,,,,0,0
1759878839999,2025-10-07 20:13:00,4481.5,4481.74,4479.33,4481.08,1662.621,,,,,0,0
1759878899999,2025-10-07 20:14:00,4483.0,4483.0,4481.19,4481.2,593.188,,,,,0,0
1759878959999,2025-10-07 20:15:00,4481.2,4482.32,4479.01,4481.93,1811.17,,,,,0,0
1759879019999,2025-10-07 20:16:00,4481.94,4484.5,4481.89,4482.62,883.505,,,,,0,0
1759879079999,2025-10-07 20:17:00,4482.16,4483.27,4479.35,4481.31,1647.873,,,,,0,0
1759879139999,2025-10-07 20:18:00,4481.31,4481.51,4477.88,4478.22,1548.667,,,,,0,0
1759879199999,2025-10-07 20:19:00,4478.22,4479.45,4476.99,4478.6,2494.155,,,,,0,0
1759879259999,2025-10-07 20:20:00,4479.12,4479.12,4475.62,4477.99,1974.242,,,,,0,0
1759879319999,2025-10-07 20:21:00,4477.99,4480.52,4475.56,4475.85,1555.234,,,,,0,0
1759879379999,2025-10-07 20:22:00,4475.85,4475.85,4473.0,4475.3,4383.14,,,,,0,0
1759879439999,2025-10-07 20:23:00,4475.47,4475.71,4468.44,4469.99,5951.095,,,,,0,0
1759879499999,2025-10-07 20:24:00,4470.51,4473.58,4470.16,4470.32,2299.064,,,,,0,0
1759879559999,2025-10-07 20:25:00,4470.33,4472.73,4466.91,4467.9,5202.919,,,,,0,0
1759879619999,2025-10-07 20:26:00,4467.66,4475.27,4467.65,4470.62,7115.489,,,,,0,0
1759879679999,2025-10-07 20:27:00,4469.41,4473.42,4469.15,4472.49,1699.27,,,,,0,0
1759879739999,2025-10-07 20:28:00,4472.68,4474.0,4471.55,4471.55,1201.826,,,,,0,0
1759879799999,2025-10-07 20:29:00,4471.78,4472.69,4471.02,4471.2,544.088,4558.854276,4604.748552,4467.065724,4421.171448,0,0
1759879859999,2025-10-07 20:30:00,4471.21,4471.21,4467.09,4468.46,1524.564,,,,,0,0
1759879919999,2025-10-07 20:31:00,4468.47,4470.49,4462.12,4465.48,7691.95,,,,,0,0
1759879979999,2025-10-07 20:32:00,4465.48,4466.55,4463.2,4465.84,5471.73,,,,,0,0
1759880039999,2025-10-07 20:33:00,4465.58,4467.0,4464.07,4465.1,1999.439,,,,,0,0
1759880099999,2025-10-07 20:34:00,4465.13,4465.13,4462.67,4464.03,1047.231,,,,,0,0
1759880159999,2025-10-07 20:35:00,4464.04,4464.31,4461.12,4461.99,1248.143,,,,,0,0
1759880219999,2025-10-07 20:36:00,4462.78,4467.16,4462.78,4467.15,1417.112,,,,,0,0
1759880279999,2025-10-07 20:37:00,4467.16,4467.52,4462.0,4466.57,3928.366,,,,,0,0
1759880339999,2025-10-07 20:38:00,4466.57,4468.58,4463.23,4465.15,4678.282,,,,,0,0
1759880399999,2025-10-07 20:39:00,4465.16,4465.16,4457.4,4461.62,5215.338,,,,,0,0
1759880459999,2025-10-07 20:40:00,4461.62,4463.85,4460.85,4461.91,1823.192,,,,,0,0
1759880519999,2025-10-07 20:41:00,4461.9,4461.91,4458.11,4459.99,2289.658,,,,,0,0
1759880579999,2025-10-07 20:42:00,4458.92,4459.65,4450.01,4452.59,9850.06,,,,,0,0
1759880639999,2025-10-07 20:43:00,4452.58,4459.05,4452.58,4457.87,2840.363,,,,,0,0
1759880699999,2025-10-07 20:44:00,4457.87,4460.0,4457.14,4459.62,1949.847,,,,,0,0
1759880759999,2025-10-07 20:45:00,4459.68,4463.09,4459.49,4461.66,2307.602,,,,,0,0
1759880819999,2025-10-07 20:46:00,4461.66,4463.18,4460.9,4462.92,1041.38,,,,,0,0
1759880879999,2025-10-07 20:47:00,4462.93,4464.49,4460.08,4464.14,1852.281,,,,,0,0
1759880939999,2025-10-07 20:48:00,4462.51,4462.92,4454.38,4455.38,2510.364,,,,,0,0
1759880999999,2025-10-07 20:49:00,4455.38,4455.92,4446.41,4447.28,11538.14,,,,,0,0
1759881059999,2025-10-07 20:50:00,4447.28,4452.16,4422.44,4446.17,77077.277,,,,,0,0
1759881119999,2025-10-07 20:51:00,4447.25,4451.91,4446.18,4447.48,5895.11,,,,,0,0
1759881179999,2025-10-07 20:52:00,4447.87,4451.96,4447.26,4451.44,3756.856,,,,,0,0
1759881239999,2025-10-07 20:53:00,4451.02,4452.07,4445.0,4449.18,2686.375,,,,,0,0
1759881299999,2025-10-07 20:54:00,4449.18,4451.1,4448.29,4450.57,1606.801,,,,,0,0
1759881359999,2025-10-07 20:55:00,4450.56,4453.86,4449.47,4453.34,1690.243,,,,,0,0
1759881419999,2025-10-07 20:56:00,4453.34,4453.34,4449.5,4449.9,1254.963,,,,,0,0
1759881479999,2025-10-07 20:57:00,4448.83,4449.3,4443.21,4445.51,3017.377,,,,,0,0
1759881539999,2025-10-07 20:58:00,4445.52,4449.0,4444.59,4446.94,1635.304,,,,,0,0
1759881599999,2025-10-07 20:59:00,4447.16,4447.16,4445.0,4445.6,1329.076,4558.439496,4603.918993,4467.480504,4422.001007,0,0
1759881659999,2025-10-07 21:00:00,4445.77,4450.0,4443.29,4449.12,7364.25,,,,,0,0
1759881719999,2025-10-07 21:01:00,4449.13,4451.66,4448.99,4451.66,3383.312,,,,,0,0
1759881779999,2025-10-07 21:02:00,4451.66,4454.53,4450.27,4453.57,2526.341,,,,,0,0
1759881839999,2025-10-07 21:03:00,4453.57,4456.41,4452.53,4455.51,2178.58,,,,,0,0
1759881899999,2025-10-07 21:04:00,4455.51,4459.38,4455.5,4457.51,3046.011,,,,,0,0
1759881959999,2025-10-07 21:05:00,4457.51,4458.0,4454.41,4455.75,2012.86,,,,,0,0
1759882019999,2025-10-07 21:06:00,4455.76,4456.97,4451.51,4451.52,1377.741,,,,,0,0
1759882079999,2025-10-07 21:07:00,4451.52,4452.42,4448.02,4449.22,1626.569,,,,,0,0
1759882139999,2025-10-07 21:08:00,4449.21,4451.52,4448.27,4449.01,1312.941,,,,,0,0
1759882199999,2025-10-07 21:09:00,4449.73,4454.63,4448.88,4453.74,1856.855,,,,,0,0
1759882259999,2025-10-07 21:10:00,4453.74,4456.48,4453.36,4453.75,2336.447,,,,,0,0
1759882319999,2025-10-07 21:11:00,4453.32,4454.69,4448.4,4450.04,1271.763,,,,,0,0
1759882379999,2025-10-07 21:12:00,4450.04,4450.65,4448.28,4448.54,1448.143,,,,,0,0
1759882439999,2025-10-07 21:13:00,4448.61,4450.96,4448.4,4449.81,1690.87,,,,,0,0
1759882499999,2025-10-07 21:14:00,4448.85,4449.74,4447.06,4449.71,1346.307,,,,,0,0
1759882559999,2025-10-07 21:15:00,4449.71,4455.5,4449.41,4455.49,2290.468,,,,,0,0
1759882619999,2025-10-07 21:16:00,4455.5,4457.94,4455.49,4457.94,1885.54,,,,,0,0
1759882679999,2025-10-07 21:17:00,4459.42,4461.45,4458.16,4460.34,3093.436,,,,,0,0
1759882739999,2025-10-07 21:18:00,4460.34,4462.67,4459.91,4461.55,3047.117,,,,,0,0
1759882799999,2025-10-07 21:19:00,4461.11,4463.3,4458.53,4462.7,1758.567,,,,,0,0
1759882859999,2025-10-07 21:20:00,4462.7,4464.7,4460.02,4461.96,2820.743,,,,,0,0
1759882919999,2025-10-07 21:21:00,4461.95,4462.24,4459.41,4459.99,1102.055,,,,,0,0
1759882979999,2025-10-07 21:22:00,4460.0,4460.0,4458.08,4459.72,1261.357,,,,,0,0
1759883039999,2025-10-07 21:23:00,4459.73,4461.69,4458.6,4458.84,1347.101,,,,,0,0
1759883099999,2025-10-07 21:24:00,4459.32,4459.81,4457.38,4459.55,1365.865,,,,,0,0
1759883159999,2025-10-07 21:25:00,4459.56,4459.56,4455.58,4458.0,2106.066,,,,,0,0
1759883219999,2025-10-07 21:26:00,4458.0,4460.0,4456.42,4457.04,1374.016,,,,,0,0
1759883279999,2025-10-07 21:27:00,4456.48,4457.38,4455.15,4455.16,926.405,,,,,0,0
