CloseTimeMs,Date,Open,High,Low,Close,Volume,Buy,Sell
1759558499999,2025-10-04 03:10:00,4504.04,4507.79,4504.04,4506.11,3082.32,0,0
1759558799999,2025-10-04 03:15:00,4506.11,4514.66,4505.76,4513.33,10938.98,0,0
1759559099999,2025-10-04 03:20:00,4514.11,4515.8,4511.5,4511.55,7380.11,0,0
1759559399999,2025-10-04 03:25:00,4511.55,4511.55,4508.5,4508.51,4070.85,0,0
1759559699999,2025-10-04 03:30:00,4508.51,4510.75,4507.38,4507.72,4867.99,0,0
1759559999999,2025-10-04 03:35:00,4507.73,4512.0,4505.37,4511.85,6993.21,0,0
1759560299999,2025-10-04 03:40:00,4511.84,4515.65,4505.94,4507.77,6645.31,0,0
1759560599999,2025-10-04 03:45:00,4507.78,4511.16,4506.59,4509.0,2877.61,0,0
1759560899999,2025-10-04 03:50:00,4508.99,4509.0,4503.12,4503.58,5396.59,0,1
1759561199999,2025-10-04 03:55:00,4502.77,4506.0,4502.76,4504.99,2748.24,0,0
1759561499999,2025-10-04 04:00:00,4504.99,4511.73,4503.97,4511.27,3565.85,0,0
1759561799999,2025-10-04 04:05:00,4511.27,4512.6,4507.52,4508.06,4049.34,0,0
1759562099999,2025-10-04 04:10:00,4508.07,4510.04,4503.9,4503.9,6047.07,0,0
1759562399999,2025-10-04 04:15:00,4503.91,4504.37,4497.38,4500.76,10158.52,0,0
1759562699999,2025-10-04 04:20:00,4500.77,4501.13,4498.85,4500.68,6461.45,0,0
1759562999999,2025-10-04 04:25:00,4500.6,4503.06,4497.65,4498.11,7032.39,0,0
1759563299999,2025-10-04 04:30:00,4498.12,4501.84,4497.45,4500.95,7198.71,0,0
1759563599999,2025-10-04 04:35:00,4500.96,4504.65,4497.45,4501.59,5846.69,0,0
1759563899999,2025-10-04 04:40:00,4501.88,4503.37,4500.57,4501.93,3498.28,0,0
1759564199999,2025-10-04 04:45:00,4501.93,4501.94,4496.0,4496.01,3042.98,0,0
1759564499999,2025-10-04 04:50:00,4496.0,4496.44,4493.05,4493.69,8241.95,0,0
1759564799999,2025-10-04 04:55:00,4493.7,4497.45,4491.68,4496.23,6031.09,0,0
1759565099999,2025-10-04 05:00:00,4496.24,4499.32,4496.23,4499.32,6321.37,0,0
1759565399999,2025-10-04 05:05:00,4499.38,4501.11,4495.76,4496.84,4376.33,0,0
1759565699999,2025-10-04 05:10:00,4496.84,4501.09,4496.12,4497.68,6597.39,0,0
1759565999999,2025-10-04 05:15:00,4497.68,4497.68,4490.18,4491.09,6219.57,0,0
1759566299999,2025-10-04 05:20:00,4490.95,4493.93,4490.83,4492.21,6206.2,0,0
1759566599999,2025-10-04 05:25:00,4492.2,4494.98,4490.7,4491.99,4085.78,0,0
1759566899999,2025-10-04 05:30:00,4492.0,4492.0,4486.5,4489.56,11252.77,0,0
1759567199999,2025-10-04 05:35:00,4490.02,4490.52,4485.63,4485.64,6955.1,0,0
1759567499999,2025-10-04 05:40:00,4485.72,4487.0,4480.2,4486.01,13889.25,0,0
1759567799999,2025-10-04 05:45:00,4486.01,4489.93,4482.16,4487.7,7719.03,0,0
1759568099999,2025-10-04 05:50:00,4487.69,4488.8,4484.12,4488.8,4362.42,0,0
1759568399999,2025-10-04 05:55:00,4488.65,4490.5,4486.36,4487.28,4763.15,0,0
1759568699999,2025-10-04 06:00:00,4487.29,4488.4,4480.94,4488.4,6271.71,0,0
1759568999999,2025-10-04 06:05:00,4488.39,4493.06,4488.39,4492.0,5353.59,0,0
1759569299999,2025-10-04 06:10:00,4492.01,4495.91,4491.29,4494.21,5634.19,0,0
1759569599999,2025-10-04 06:15:00,4494.2,4501.21,4494.12,4494.13,8049.35,0,0
1759569899999,2025-10-04 06:20:00,4494.44,4494.6,4492.62,4494.59,1923.89,0,0
1759570199999,2025-10-04 06:25:00,4494.59,4494.6,4492.61,4493.71,1849.25,0,0
1759570499999,2025-10-04 06:30:00,4493.72,4493.72,4490.37,4491.99,2922.99,0,0
1759570799999,2025-10-04 06:35:00,4491.99,4494.0,4490.89,4493.99,1799.53,0,0
1759571099999,2025-10-04 06:40:00,4494.0,4497.01,4493.42,4496.44,7184.35,0,0
1759571399999,2025-10-04 06:45:00,4496.27,4498.33,4491.44,4492.16,5557.33,0,0
1759571699999,2025-10-04 06:50:00,4492.16,4492.17,4485.1,4485.79,6838.77,0,0
1759571999999,2025-10-04 06:55:00,4485.85,4488.97,4484.85,4487.62,3266.98,0,0
1759572299999,2025-10-04 07:00:00,4487.63,4496.0,4486.12,4495.66,7185.0,0,0
1759572599999,2025-10-04 07:05:00,4495.67,4497.72,4494.51,4494.51,2924.34,0,0
1759572899999,2025-10-04 07:10:00,4494.51,4494.52,4492.0,4493.77,3976.3,0,0
1759573199999,2025-10-04 07:15:00,4493.76,4495.59,4492.39,4493.2,1947.09,0,0
1759573499999,2025-10-04 07:20:00,4493.2,4499.45,4493.2,4499.45,2545.3,0,0
1759573799999,2025-10-04 07:25:00,4499.44,4502.45,4499.44,4500.68,4332.48,0,0
1759574099999,2025-10-04 07:30:00,4500.68,4501.84,4496.12,4496.5,3844.28,0,0
1759574399999,2025-10-04 07:35:00,4496.49,4496.5,4485.65,4490.54,7176.01,0,0
1759574699999,2025-10-04 07:40:00,4490.54,4490.54,4483.32,4486.0,7849.93,0,0
1759574999999,2025-10-04 07:45:00,4486.0,4488.54,4483.85,4483.85,4330.62,0,0
1759575299999,2025-10-04 07:50:00,4483.85,4484.19,4481.1,4482.72,7714.44,0,0
1759575599999,2025-10-04 07:55:00,4482.47,4486.26,4481.76,4485.76,4811.31,0,0
1759575899999,2025-10-04 08:00:00,4485.73,4493.48,4483.07,4493.48,4620.56,0,0
1759576199999,2025-10-04 08:05:00,4492.99,4493.33,4486.36,4486.36,4434.1,0,0
1759576499999,2025-10-04 08:10:00,4486.36,4488.0,4483.0,4483.65,3514.8,0,0
1759576799999,2025-10-04 08:15:00,4483.64,4487.0,4481.25,4486.59,4038.21,0,0
1759577099999,2025-10-04 08:20:00,4486.69,4486.69,4485.18,4486.0,1550.49,0,0
1759577399999,2025-10-04 08:25:00,4486.01,4490.82,4485.71,4489.79,2599.66,0,0
1759577699999,2025-10-04 08:30:00,4489.79,4493.66,4489.17,4493.0,2815.99,0,0
1759577999999,2025-10-04 08:35:00,4492.36,4492.69,4486.39,4486.39,2693.06,0,0
1759578299999,2025-10-04 08:40:00,4486.07,4488.6,4485.0,4486.94,1807.55,0,0
1759578599999,2025-10-04 08:45:00,4486.95,4488.86,4485.6,4486.87,2403.53,0,0
1759578899999,2025-10-04 08:50:00,4486.92,4489.41,4481.89,4482.63,4076.54,0,0
1759579199999,2025-10-04 08:55:00,4482.62,4483.74,4478.01,4482.42,8131.16,0,0
1759579499999,2025-10-04 09:00:00,4482.42,4485.31,4478.12,4482.8,5662.06,0,0
1759579799999,2025-10-04 09:05:00,4482.8,4483.57,4473.91,4478.57,8950.09,0,0
1759580099999,2025-10-04 09:10:00,4478.57,4487.41,4477.86,4486.1,6768.06,0,0
1759580399999,2025-10-04 09:15:00,4486.1,4487.52,4482.27,4482.28,3618.31,0,0
1759580699999,2025-10-04 09:20:00,4482.27,4485.0,4480.76,4482.77,4631.37,0,0
1759580999999,2025-10-04 09:25:00,4482.77,4483.22,4480.77,4481.79,2020.32,0,0
1759581299999,2025-10-04 09:30:00,4481.6,4486.36,4480.0,4484.3,4765.19,0,0
1759581599999,2025-10-04 09:35:00,4484.14,4486.37,4483.13,4485.91,4822.8,0,0
1759581899999,2025-10-04 09:40:00,4485.91,4487.42,4484.26,4484.7,2085.3,0,0
1759582199999,2025-10-04 09:45:00,4484.7,4484.99,4480.0,4481.32,3579.15,0,0
1759582499999,2025-10-04 09:50:00,4481.32,4483.46,4478.0,4479.39,4863.24,0,0
1759582799999,2025-10-04 09:55:00,4479.39,4481.12,4477.08,4478.0,5831.18,0,0
1759583099999,2025-10-04 10:00:00,4478.05,4497.21,4477.03,4496.88,12963.02,0,0
1759583399999,2025-10-04 10:05:00,4495.18,4507.66,4494.47,4503.63,23444.1,0,0
1759583699999,2025-10-04 10:10:00,4504.31,4505.36,4497.62,4497.74,9553.88,0,0
1759584599999,2025-10-04 10:25:00,4497.0,4498.0,4494.02,4495.98,4990.28,0,0
1759584899999,2025-10-04 10:30:00,4495.99,4501.27,4495.47,4499.91,4836.87,0,0
1759585199999,2025-10-04 10:35:00,4499.84,4502.96,4499.61,4500.83,3172.1,0,0
1759585499999,2025-10-04 10:40:00,4500.83,4502.03,4498.71,4499.0,3274.29,0,0
1759585799999,2025-10-04 10:45:00,4499.01,4504.0,4498.95,4499.8,7756.44,0,0
1759585979999,2025-10-04 10:52:00,4498.1,4498.11,4497.68,4497.99,275.01,0,0
1759586039999,2025-10-04 10:53:00,4497.99,4498.0,4494.0,4496.0,982.45,0,0
1759586099999,2025-10-04 10:54:00,4497.0,4497.0,4496.06,4496.09,450.76,0,0
1759586159999,2025-10-04 10:55:00,4496.09,4497.5,4496.0,4497.49,555.3,0,0
1759586219999,2025-10-04 10:56:00,4497.74,4497.75,4495.67,4495.93,414.36,0,0
1759586279999,2025-10-04 10:57:00,4496.4,4496.4,4495.0,4495.26,581.3,0,0
1759586339999,2025-10-04 10:58:00,4495.0,4497.45,4495.0,4497.45,423.74,0,0
1759586399999,2025-10-04 10:59:00,4497.46,4497.94,4497.46,4497.86,260.12,0,0
1759586459999,2025-10-04 11:00:00,4497.86,4497.86,4495.47,4495.47,412.07,0,0
1759586519999,2025-10-04 11:01:00,4495.18,4495.96,4493.83,4493.98,1018.82,0,0
1759586579999,2025-10-04 11:02:00,4493.98,4496.06,4493.68,4496.06,1172.34,0,0
1759586639999,2025-10-04 11:03:00,4496.41,4497.46,4496.41,4497.04,345.07,0,0
1759586699999,2025-10-04 11:04:00,4500.3,4500.3,4496.15,4496.15,653.88,0,0
1759586759999,2025-10-04 11:05:00,4496.08,4497.09,4494.45,4494.46,797.47,0,1
1759586819999,2025-10-04 11:06:00,4494.3,4496.62,4492.85,4496.18,1241.16,0,0
1759586879999,2025-10-04 11:07:00,4496.17,4497.48,4495.25,4495.75,629.65,0,0
1759586939999,2025-10-04 11:08:00,4495.75,4495.76,4493.79,4493.79,623.38,0,0
1759586999999,2025-10-04 11:09:00,4494.67,4498.65,4494.66,4497.04,804.25,0,0
1759587059999,2025-10-04 11:10:00,4497.04,4498.34,4496.57,4498.2,1419.27,0,0
1759587119999,2025-10-04 11:11:00,4498.2,4498.88,4496.39,4498.2,1100.84,0,0
1759587179999,2025-10-04 11:12:00,4498.59,4504.0,4497.75,4502.91,5115.11,0,0
1759587239999,2025-10-04 11:13:00,4502.58,4503.92,4501.9,4503.27,1999.44,0,0
1759587299999,2025-10-04 11:14:00,4503.28,4506.63,4503.28,4505.55,5365.07,0,0
1759587359999,2025-10-04 11:15:00,4505.56,4507.41,4503.98,4507.33,2281.67,0,0
1759587419999,2025-10-04 11:16:00,4507.21,4509.89,4507.2,4507.81,3048.75,1,0
1759587479999,2025-10-04 11:17:00,4507.81,4508.53,4506.82,4507.26,1503.93,0,0
1759587539999,2025-10-04 11:18:00,4507.27,4507.75,4504.66,4504.99,1292.77,0,0
1759587599999,2025-10-04 11:19:00,4505.0,4505.0,4502.63,4504.66,827.24,0,0
1759587659999,2025-10-04 11:20:00,4504.66,4504.67,4501.67,4501.84,1063.16,0,0
1759587719999,2025-10-04 11:21:00,4501.84,4502.41,4501.15,4502.4,508.9,0,0
1759587779999,2025-10-04 11:22:00,4502.71,4503.95,4501.6,4502.12,1219.77,0,0
1759587839999,2025-10-04 11:23:00,4502.12,4502.12,4500.41,4501.59,554.78,0,0
1759587899999,2025-10-04 11:24:00,4501.6,4502.69,4501.59,4502.09,448.71,0,0
1759587959999,2025-10-04 11:25:00,4502.09,4502.1,4498.1,4498.56,2231.8,0,0
1759588019999,2025-10-04 11:26:00,4498.61,4498.8,4498.2,4498.79,377.08,0,1
1759588079999,2025-10-04 11:27:00,4498.79,4499.99,4498.25,4499.79,431.39,0,0
1759588139999,2025-10-04 11:28:00,4499.2,4500.0,4498.8,4499.28,425.23,0,0
1759588199999,2025-10-04 11:29:00,4499.28,4499.86,4499.0,4499.86,176.71,0,0
1759588259999,2025-10-04 11:30:00,4499.86,4500.86,4499.86,4499.99,524.43,0,0
1759588319999,2025-10-04 11:31:00,4499.52,4499.85,4498.29,4498.77,660.51,0,0
1759588379999,2025-10-04 11:32:00,4498.76,4498.77,4496.99,4498.49,668.09,0,0
1759588439999,2025-10-04 11:33:00,4498.48,4499.29,4497.69,4499.28,504.44,0,0
1759588499999,2025-10-04 11:34:00,4499.28,4501.57,4499.08,4500.42,708.54,0,0
1759588559999,2025-10-04 11:35:00,4499.95,4500.0,4499.8,4499.99,202.65,0,0
1759588619999,2025-10-04 11:36:00,4500.49,4501.43,4499.9,4500.5,576.43,0,0
1759588679999,2025-10-04 11:37:00,4500.51,4500.81,4500.34,4500.35,184.51,0,0
1759588739999,2025-10-04 11:38:00,4500.35,4502.42,4498.9,4502.41,802.36,0,0
1759588799999,2025-10-04 11:39:00,4502.02,4502.49,4500.95,4502.49,953.98,0,0
1759588859999,2025-10-04 11:40:00,4502.49,4503.0,4502.48,4502.71,459.53,0,0
1759588919999,2025-10-04 11:41:00,4502.71,4502.72,4501.13,4501.5,957.41,0,0
1759588979999,2025-10-04 11:42:00,4501.5,4502.98,4501.49,4502.29,755.98,0,0
1759589039999,2025-10-04 11:43:00,4502.22,4502.23,4497.84,4497.84,540.33,0,0
1759589099999,2025-10-04 11:44:00,4497.85,4498.0,4496.43,4496.44,529.61,0,0
1759589159999,2025-10-04 11:45:00,4496.06,4496.81,4496.06,4496.8,445.53,0,0
1759589219999,2025-10-04 11:46:00,4496.79,4497.83,4494.46,4495.47,1522.51,0,0
1759589279999,2025-10-04 11:47:00,4495.47,4495.48,4493.94,4493.94,781.0,0,0
1759589339999,2025-10-04 11:48:00,4493.6,4494.39,4491.99,4493.31,2310.78,0,0
1759589399999,2025-10-04 11:49:00,4493.39,4493.4,4490.07,4490.07,3580.67,0,0
1759589459999,2025-10-04 11:50:00,4490.07,4490.08,4479.0,4480.05,14803.73,0,0
1759589519999,2025-10-04 11:51:00,4480.4,4480.71,4476.33,4479.84,5629.83,0,1
1759589579999,2025-10-04 11:52:00,4479.53,4479.7,4477.67,4478.73,3885.87,0,0
1759589639999,2025-10-04 11:53:00,4478.86,4481.22,4478.01,4478.1,3346.65,0,0
1759589699999,2025-10-04 11:54:00,4478.11,4478.91,4472.12,4475.49,9232.43,0,0
1759589759999,2025-10-04 11:55:00,4476.66,4477.79,4474.78,4474.78,2630.53,1,0
1759589819999,2025-10-04 11:56:00,4474.0,4475.32,4473.0,4475.31,3172.1,0,0
1759589879999,2025-10-04 11:57:00,4475.77,4475.77,4474.23,4474.88,1573.34,1,0
1759589939999,2025-10-04 11:58:00,4474.87,4475.65,4472.0,4474.59,5211.03,0,0
1759589999999,2025-10-04 11:59:00,4474.58,4474.58,4467.02,4467.36,7697.86,0,0
1759590059999,2025-10-04 12:00:00,4468.26,4475.01,4465.0,4474.69,8912.34,0,0
1759590119999,2025-10-04 12:01:00,4475.3,4481.49,4474.68,4478.82,11529.2,1,0
1759590179999,2025-10-04 12:02:00,4476.55,4477.84,4470.61,4474.93,4574.27,0,0
1759590239999,2025-10-04 12:03:00,4475.03,4478.45,4473.34,4475.81,1719.88,0,0
1759590299999,2025-10-04 12:04:00,4475.81,4479.06,4474.33,4475.83,2775.61,0,0
1759590599999,2025-10-04 12:05:00,4475.82,4479.35,4467.87,4472.63,11307.29,0,0
1759590899999,2025-10-04 12:10:00,4472.41,4474.3,4463.0,4463.0,14542.46,0,0
1759591199999,2025-10-04 12:15:00,4462.65,4469.55,4460.57,4465.41,19539.54,0,0
1759591499999,2025-10-04 12:20:00,4465.01,4465.35,4452.0,4454.24,38749.49,0,0
1759591799999,2025-10-04 12:25:00,4454.36,4457.93,4446.02,4450.37,31563.26,0,0
1759592099999,2025-10-04 12:30:00,4451.04,4455.51,4438.8,4447.64,57706.77,0,0
1759592399999,2025-10-04 12:35:00,4447.65,4453.27,4443.88,4447.95,27151.56,0,0
1759592699999,2025-10-04 12:40:00,4448.07,4458.18,4448.06,4456.65,17709.6,0,0
1759592999999,2025-10-04 12:45:00,4456.13,4464.72,4455.88,4462.9,15994.24,0,0
1759593299999,2025-10-04 12:50:00,4462.91,4463.28,4457.51,4458.58,6040.48,0,0
1759593599999,2025-10-04 12:55:00,4458.59,4458.62,4450.21,4452.22,10722.25,0,0
1759593899999,2025-10-04 13:00:00,4453.14,4461.0,4453.14,4456.02,8403.36,0,0
1759594199999,2025-10-04 13:05:00,4455.0,4457.79,4445.94,4449.21,8927.2,0,0
1759594499999,2025-10-04 13:10:00,4449.21,4456.98,4446.93,4447.97,10850.31,0,0
1759594799999,2025-10-04 13:15:00,4449.94,4451.85,4443.62,4444.52,12641.58,0,0
1759595099999,2025-10-04 13:20:00,4444.52,4447.4,4438.0,4443.36,24586.27,0,0
1759595399999,2025-10-04 13:25:00,4443.37,4451.42,4440.03,4451.42,8250.28,0,0
1759595699999,2025-10-04 13:30:00,4451.43,4461.73,4451.2,4461.0,18791.83,0,0
1759595999999,2025-10-04 13:35:00,4461.01,4464.86,4456.1,4461.67,8280.68,0,0
1759596299999,2025-10-04 13:40:00,4462.62,4466.0,4460.55,4463.43,9070.4,0,0
1759596599999,2025-10-04 13:45:00,4463.44,4464.64,4457.81,4457.98,5751.04,0,0
1759596899999,2025-10-04 13:50:00,4457.89,4460.0,4455.31,4459.99,5215.26,0,0
1759597199999,2025-10-04 13:55:00,4461.0,4466.06,4457.83,4465.2,6447.31,0,0
1759597499999,2025-10-04 14:00:00,4465.2,4471.6,4461.19,4470.01,11450.31,0,0
1759597799999,2025-10-04 14:05:00,4470.01,4473.69,4469.1,4470.83,5210.37,0,0
1759598099999,2025-10-04 14:10:00,4470.83,4470.84,4464.58,4464.77,4984.68,0,0
1759598399999,2025-10-04 14:15:00,4464.78,4467.05,4462.69,4463.6,4757.23,0,0
1759598699999,2025-10-04 14:20:00,4463.61,4467.42,4463.6,4467.34,2439.68,0,0
1759598999999,2025-10-04 14:25:00,4467.33,4471.19,4467.33,4471.18,3153.15,0,0
1759599299999,2025-10-04 14:30:00,4471.08,4475.04,4463.61,4464.43,15073.03,0,0
1759599599999,2025-10-04 14:35:00,4464.43,4464.5,4459.5,4462.97,5558.06,0,0
1759599899999,2025-10-04 14:40:00,4462.97,4462.98,4450.89,4455.41,12044.14,0,0
1759600199999,2025-10-04 14:45:00,4455.4,4458.68,4452.29,4454.24,4982.82,0,0
1759600499999,2025-10-04 14:50:00,4454.23,4459.32,4453.07,4459.29,3702.49,0,0
1759600799999,2025-10-04 14:55:00,4459.29,4463.16,4458.0,4462.19,2722.37,0,0
1759601099999,2025-10-04 15:00:00,4462.19,4465.26,4459.54,4463.97,4278.29,0,0
1759601399999,2025-10-04 15:05:00,4463.97,4465.77,4462.27,4462.63,1995.12,0,0
1759601699999,2025-10-04 15:10:00,4462.63,4464.57,4461.5,4463.0,3351.94,0,0
1759601999999,2025-10-04 15:15:00,4463.0,4464.81,4450.16,4454.03,11712.43,0,0
1759602299999,2025-10-04 15:20:00,4454.03,4458.32,4453.57,4458.31,3367.35,0,0
1759602599999,2025-10-04 15:25:00,4458.31,4458.65,4457.24,4458.52,1340.84,0,0
1759602899999,2025-10-04 15:30:00,4458.52,4459.31,4456.77,4458.16,1602.84,0,0
1759603199999,2025-10-04 15:35:00,4458.16,4458.17,4452.0,4453.05,5685.88,0,0
1759603499999,2025-10-04 15:40:00,4453.06,4454.01,4451.0,4452.49,2970.53,0,0
1759603799999,2025-10-04 15:45:00,4452.5,4453.1,4449.31,4452.26,4685.2,0,0
1759604099999,2025-10-04 15:50:00,4452.25,4454.54,4450.17,4450.17,1793.29,0,0
1759604399999,2025-10-04 15:55:00,4450.18,4453.37,4448.55,4453.37,3657.48,0,0
1759604699999,2025-10-04 16:00:00,4453.36,4456.33,4453.36,4455.56,2789.28,0,0
1759604999999,2025-10-04 16:05:00,4455.57,4456.33,4453.36,4455.58,2242.91,0,0
1759605299999,2025-10-04 16:10:00,4455.58,4461.26,4455.04,4460.55,5101.4,0,0
1759605599999,2025-10-04 16:15:00,4460.56,4460.56,4457.43,4457.43,1462.54,0,0
1759605899999,2025-10-04 16:20:00,4457.43,4463.18,4456.96,4463.05,3880.12,0,0
1759606199999,2025-10-04 16:25:00,4463.05,4466.41,4463.04,4464.25,2122.61,0,0
1759606499999,2025-10-04 16:30:00,4464.21,4466.76,4463.34,4466.17,2746.04,0,0
1759606799999,2025-10-04 16:35:00,4465.82,4466.31,4463.04,4466.3,1855.01,0,0
1759607099999,2025-10-04 16:40:00,4466.31,4467.0,4462.52,4462.52,3441.48,0,0
1759607399999,2025-10-04 16:45:00,4462.53,4464.3,4462.0,4464.3,1002.38,0,0
1759607699999,2025-10-04 16:50:00,4464.3,4465.49,4463.99,4464.57,2015.24,0,0
1759607999999,2025-10-04 16:55:00,4464.57,4465.78,4464.24,4465.39,1259.9,0,0
1759608299999,2025-10-04 17:00:00,4465.4,4473.64,4465.4,4467.3,5892.75,0,0
1759608599999,2025-10-04 17:05:00,4467.68,4472.44,4466.88,4469.75,2828.28,0,0
1759608899999,2025-10-04 17:10:00,4469.75,4473.18,4469.74,4472.93,3161.72,0,0
1759609199999,2025-10-04 17:15:00,4472.94,4476.99,4472.75,4475.38,5857.76,0,0
1759609499999,2025-10-04 17:20:00,4475.38,4483.6,4475.38,4482.56,7980.06,0,0
1759609799999,2025-10-04 17:25:00,4482.08,4483.5,4481.86,4482.67,4705.34,0,0
1759610099999,2025-10-04 17:30:00,4482.67,4483.82,4478.43,4479.69,5184.27,0,0
1759610399999,2025-10-04 17:35:00,4479.69,4481.77,4478.04,4479.84,3414.48,0,0
1759610699999,2025-10-04 17:40:00,4479.84,4481.01,4479.15,4480.76,1825.87,0,0
1759610999999,2025-10-04 17:45:00,4481.24,4482.0,4476.59,4477.69,2699.39,0,0
1759611299999,2025-10-04 17:50:00,4477.69,4477.7,4470.71,4474.12,6687.35,0,0
1759611599999,2025-10-04 17:55:00,4474.11,4474.95,4472.11,4473.0,1389.07,0,0
1759611899999,2025-10-04 18:00:00,4473.0,4479.0,4473.0,4479.0,1915.38,0,0
1759612199999,2025-10-04 18:05:00,4478.99,4480.51,4478.6,4480.5,2109.03,0,0
1759612499999,2025-10-04 18:10:00,4480.5,4488.0,4479.81,4487.1,8065.46,0,0
1759612799999,2025-10-04 18:15:00,4487.1,4491.12,4482.16,4489.78,10165.74,0,0
1759613099999,2025-10-04 18:20:00,4489.78,4490.68,4487.0,4490.67,3359.89,0,0
1759613399999,2025-10-04 18:25:00,4490.67,4492.42,4490.21,4491.95,2966.51,0,0
1759613699999,2025-10-04 18:30:00,4491.95,4491.96,4486.37,4487.8,4648.38,0,0
1759613999999,2025-10-04 18:35:00,4487.79,4487.8,4481.2,4484.09,4970.21,0,0
1759614299999,2025-10-04 18:40:00,4484.09,4489.05,4484.09,4488.55,4855.33,0,0
1759614599999,2025-10-04 18:45:00,4488.56,4489.22,4477.56,4482.8,4862.59,0,0
1759614899999,2025-10-04 18:50:00,4482.79,4484.18,4480.5,4482.98,2705.66,0,0
1759615199999,2025-10-04 18:55:00,4482.97,4482.98,4482.01,4482.49,795.92,0,0
1759615499999,2025-10-04 19:00:00,4482.5,4487.38,4482.5,4484.9,5292.16,0,0
1759615799999,2025-10-04 19:05:00,4484.26,4491.4,4483.55,4483.55,4812.44,0,0
1759616099999,2025-10-04 19:10:00,4483.55,4485.58,4480.56,4483.22,4920.73,0,0
1759616399999,2025-10-04 19:15:00,4483.04,4483.23,4477.85,4480.86,4122.18,0,0
1759616699999,2025-10-04 19:20:00,4480.86,4481.5,4479.12,4481.49,1284.3,0,0
1759616999999,2025-10-04 19:25:00,4481.5,4486.01,4481.49,4484.86,1531.1,0,0
1759617299999,2025-10-04 19:30:00,4484.86,4492.41,4484.85,4491.68,5391.44,0,0
1759617599999,2025-10-04 19:35:00,4491.67,4491.67,4487.69,4488.62,1985.5,0,0
1759617899999,2025-10-04 19:40:00,4488.79,4489.0,4485.71,4488.18,1514.92,0,0
1759618199999,2025-10-04 19:45:00,4489.09,4491.19,4488.42,4490.65,2421.21,0,0
1759618499999,2025-10-04 19:50:00,4490.23,4490.61,4486.41,4486.82,2610.91,0,0
1759618799999,2025-10-04 19:55:00,4486.81,4488.63,4486.41,4487.23,1303.7,0,0
1759619099999,2025-10-04 20:00:00,4487.17,4488.0,4485.0,4485.02,1554.01,0,0
1759619399999,2025-10-04 20:05:00,4485.01,4486.47,4484.22,4484.46,2105.75,0,0
1759619699999,2025-10-04 20:10:00,4484.45,4484.55,4480.54,4480.54,2084.33,0,0
1759619999999,2025-10-04 20:15:00,4480.54,4483.07,4480.0,4481.18,2658.83,0,0
1759620299999,2025-10-04 20:20:00,4481.25,4483.6,4480.33,4483.6,1962.08,0,0
1759620599999,2025-10-04 20:25:00,4483.59,4484.58,4482.4,4484.06,1050.83,0,0
1759620899999,2025-10-04 20:30:00,4484.07,4486.0,4483.4,4484.09,3872.17,0,0
1759621199999,2025-10-04 20:35:00,4483.92,4484.54,4482.81,4484.2,1372.13,0,0
1759621499999,2025-10-04 20:40:00,4484.2,4486.4,4484.2,4486.4,1360.44,0,0
1759621799999,2025-10-04 20:45:00,4486.39,4487.78,4484.32,4484.34,1965.88,0,0
1759622099999,2025-10-04 20:50:00,4484.34,4485.15,4483.17,4483.17,2194.39,0,0
1759622399999,2025-10-04 20:55:00,4483.17,4485.82,4483.17,4485.66,1478.07,0,0
1759622699999,2025-10-04 21:00:00,4484.79,4487.62,4484.79,4487.0,2632.86,0,0
1759622999999,2025-10-04 21:05:00,4486.99,4487.0,4481.03,4481.04,3110.51,0,0
1759623299999,2025-10-04 21:10:00,4481.04,4483.9,4480.0,4481.94,4906.5,0,0
1759623599999,2025-10-04 21:15:00,4481.94,4486.93,4480.23,4486.42,4405.42,0,0
1759623899999,2025-10-04 21:20:00,4486.42,4490.94,4486.42,4489.17,3740.14,0,0
1759624199999,2025-10-04 21:25:00,4489.01,4492.04,4487.52,4491.1,2823.34,0,0
1759624499999,2025-10-04 21:30:00,4491.1,4491.11,4487.52,4489.61,2606.22,0,0
1759624799999,2025-10-04 21:35:00,4489.61,4489.62,4486.0,4487.8,1201.79,0,0
1759625099999,2025-10-04 21:40:00,4487.8,4487.8,4478.0,4478.0,3224.67,0,0
1759625399999,2025-10-04 21:45:00,4477.89,4478.39,4471.33,4473.0,7345.69,0,0
1759625699999,2025-10-04 21:50:00,4472.7,4473.0,4465.01,4472.01,12759.88,0,0
1759625999999,2025-10-04 21:55:00,4472.09,4472.44,4467.74,4469.27,5048.95,0,0
1759626299999,2025-10-04 22:00:00,4469.59,4475.56,4468.85,4475.56,5148.57,0,0
1759626599999,2025-10-04 22:05:00,4475.56,4478.62,4474.49,4478.61,3286.96,0,0
1759626899999,2025-10-04 22:10:00,4478.1,4480.67,4477.91,4479.17,2370.87,0,0
1759627199999,2025-10-04 22:15:00,4479.16,4479.99,4473.29,4474.61,3186.32,0,0
1759627499999,2025-10-04 22:20:00,4474.43,4476.63,4471.76,4475.58,2503.04,0,0
1759627799999,2025-10-04 22:25:00,4475.57,4481.3,4474.61,4477.45,3414.33,0,0
1759628099999,2025-10-04 22:30:00,4477.45,4482.69,4477.45,4480.0,3746.95,0,0
1759628399999,2025-10-04 22:35:00,4479.99,4482.98,4479.99,4480.8,1914.62,0,0
1759628699999,2025-10-04 22:40:00,4480.8,4484.31,4480.8,4484.3,4003.91,0,0
