side,context,entry_time,exit_time,entry_price,exit_price,exit_reason,profit_target_pct,stop_pct,pnl_pct,bars_held
long,upper,2024-12-15 21:47:59.999000-03:00,2024-12-16 07:24:59.999000-03:00,4007.2513110083296,3927.106284788163,stop_hit,3.0,2.0,-1.9999999999999982,577
long,upper,2024-12-16 14:38:59.999000-03:00,2024-12-17 12:22:59.999000-03:00,4007.2513110083296,3937.4862325540994,opposite_signal,3.0,2.0,-1.740970881027062,1305
long,lower,2024-12-16 22:41:59.999000-03:00,2024-12-17 12:22:59.999000-03:00,3989.0856162770497,3937.4862325540994,opposite_signal,3.0,2.0,-1.2935140703023358,822
short,lower,2024-12-17 12:22:59.999000-03:00,2024-12-18 01:26:59.999000-03:00,3937.4862325540994,3819.3616455774763,target_hit,3.0,2.0,3.0000000000000018,784
short,lower,2024-12-18 03:46:59.999000-03:00,2024-12-18 08:19:59.999000-03:00,3804.7953370970486,3880.89124383899,stop_hit,3.0,2.0,-2.000000000000007,273
short,lower,2024-12-18 16:48:59.999000-03:00,2024-12-18 17:08:59.999000-03:00,3804.7953370970486,3690.651476984137,target_hit,3.0,2.0,3.0000000000000044,20
short,lower,2024-12-18 22:58:59.999000-03:00,2024-12-19 02:49:59.999000-03:00,3604.2503253328773,3676.335331839535,stop_hit,3.0,2.0,-1.9999999999999976,231
short,lower,2024-12-19 12:08:59.999000-03:00,2024-12-19 14:49:59.999000-03:00,3604.2503253328773,3496.122815572891,target_hit,3.0,2.0,3.000000000000003,161
short,upper,2024-12-19 14:31:59.999000-03:00,2024-12-19 14:52:59.999000-03:00,3519.6473375406754,3414.057917414455,target_hit,3.0,2.0,3.0000000000000036,21
short,lower,2024-12-19 17:10:59.999000-03:00,2024-12-19 18:20:59.999000-03:00,3355.435324918649,3422.544031417022,stop_hit,3.0,2.0,-2.0000000000000027,70
short,lower,2024-12-20 02:55:59.999000-03:00,2024-12-20 07:05:59.999000-03:00,3355.435324918649,3254.772265171089,target_hit,3.0,2.0,3.000000000000004,250
short,lower,2024-12-20 07:14:59.999000-03:00,2024-12-20 09:50:59.999000-03:00,3190.2793039967646,3254.0848900767,stop_hit,3.0,2.0,-2.0000000000000044,156
short,upper,2024-12-20 13:54:59.999000-03:00,2024-12-20 14:55:59.999000-03:00,3368.7602617567018,3436.135466991836,stop_hit,3.0,2.0,-2.0000000000000053,61
short,lower,2024-12-21 10:23:59.999000-03:00,2024-12-22 16:40:59.999000-03:00,3361.2750984634417,3260.436845509538,target_hit,3.0,2.0,3.000000000000008,1817
long,upper,2024-12-24 12:25:59.999000-03:00,2024-12-26 05:03:59.999000-03:00,3477.917571589285,3408.3592201574993,stop_hit,3.0,2.0,-2.000000000000006,2438
short,upper,2024-12-26 05:03:59.999000-03:00,2024-12-26 17:52:59.999000-03:00,3410.388785794643,3308.0771222208036,target_hit,3.0,2.0,2.9999999999999996,769
short,lower,2024-12-26 05:32:59.999000-03:00,2024-12-27 06:05:59.999000-03:00,3360.5865344273307,3427.7982651158773,stop_hit,3.0,2.0,-1.9999999999999993,1473
long,lower,2024-12-27 06:05:59.999000-03:00,2024-12-27 07:24:59.999000-03:00,3427.2932672136653,3406.548179622402,opposite_signal,3.0,2.0,-0.6052907053421963,80
short,upper,2024-12-27 07:24:59.999000-03:00,2024-12-30 12:00:59.999000-03:00,3406.548179622402,3304.35173423373,target_hit,3.0,2.0,3.000000000000002,4596
long,upper,2025-01-02 06:56:59.999000-03:00,2025-01-03 12:46:59.999000-03:00,3467.441359244804,3571.4646000221483,target_hit,3.0,2.0,3.000000000000002,1790
long,upper,2025-01-03 12:45:59.999000-03:00,2025-01-04 17:46:59.999000-03:00,3559.4032611006705,3666.1853589336906,target_hit,3.0,2.0,2.999999999999999,1741
long,upper,2025-01-04 12:18:59.999000-03:00,2025-01-05 21:56:59.999000-03:00,3660.3105975712624,3620.215298785631,opposite_signal,3.0,2.0,-1.095407007597547,2019
short,upper,2025-01-05 21:56:59.999000-03:00,2025-01-05 23:05:59.999000-03:00,3620.215298785631,3660.3105975712624,opposite_signal,3.0,2.0,-1.1075390681620751,70
long,upper,2025-01-06 13:32:59.999000-03:00,2025-01-06 14:40:59.999000-03:00,3741.4445185238737,3666.6156281533963,stop_hit,3.0,2.0,-1.9999999999999991,68
long,upper,2025-01-05 23:05:59.999000-03:00,2025-01-07 11:59:59.999000-03:00,3660.3105975712624,3587.104385619837,stop_hit,3.0,2.0,-2.0000000000000013,2214
short,lower,2025-01-07 11:59:59.999000-03:00,2025-01-07 12:39:59.999000-03:00,3593.585481476126,3485.777917031842,target_hit,3.0,2.0,3.0000000000000004,40
short,lower,2025-01-07 12:41:59.999000-03:00,2025-01-07 16:40:59.999000-03:00,3468.1617767380762,3364.116923435934,target_hit,3.0,2.0,2.9999999999999973,239
